payer_name,trans_number,acct_number,fac_id,acct_type,acct_name,post_date,amount,description,type,text
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-14,4837,ACH CREDIT,Ach,BANKCARD 1299     MTOT DEP          211214            536376020000972
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-14,6960.8,REMOTE DEPOSIT,Deposit,
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-15,3744.44,ACH CREDIT,Ach,UHC COMMUNITY PL  HCCLAIMPMT        2021121118900107*1464348775*000004567\
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-15,7237.07,REMOTE DEPOSIT,Deposit,
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-16,41700.46,ACH CREDIT,Ach,HRSA Provider Re  HRSA Provi        TRN*1*709921504*1911911911*0000HHSP5*HRSAPRF Pmt*HRSA.GOV*P8665693522\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-16,14600,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5698753*1330342719\
Blue_Shield,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-16,5055.53,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112141180128400*1954468482~
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-16,2346.03,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5699655*1330342719\
Medicare,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-17,44757.06,ACH CREDIT,Ach,NORIDIAN JEA      HCCLAIMPMT        EFT9857267*1450173185*000001011~
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-17,2950,ACH CREDIT,Ach,BANKCARD 1299     MTOT DEP          211217            536376020000972
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-17,96004.56,BOOK TRANSFER CREDIT,,REF 3511208L      FUNDS TRANSFER FRMDEP 2969092       FROM              1ST INST OF FICA
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-20,61536.93,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002169054
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-20,1034.92,ACH CREDIT,Ach,UHC COMMUNITY PL  HCCLAIMPMT        20211217A0000212*1464348775*000004567\
Health_Net,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-21,7488.88,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818435532*1542174068\
Medicare,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-21,555.97,ACH CREDIT,Ach,NORIDIAN JEA      HCCLAIMPMT        EFT9859466*1450173185*000001011~
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-21,13382.08,ACH CREDIT,Ach,BANKCARD 1299     MTOT DEP          211221            536376020000972
CHG,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-22,6313.8,ACH CREDIT,Ach,CHG CLAIMS        19ACHPFBEB        TRN*1*257907                        *HCCLAIMPMT*
Health_Net,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-22,5750.5,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818436046*1542174068\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-22,13311.76,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5708110*1330342719\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-22,118.74,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5708956*1330342719\
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-22,12279.16,REMOTE DEPOSIT,Deposit,
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-22,6745,REMOTE DEPOSIT,Deposit,
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,7488.88,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5709618*1330342719\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,2139.68,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5709975*1330342719\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,7221.42,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5711094*1330342719\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,3744.44,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5710034*1330342719\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,2221.44,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5711497*1330342719\
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,104022.54,BOOK TRANSFER CREDIT,,REF 3571848L      FUNDS TRANSFER FRMDEP 2969092       FROM
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-23,15998.53,REMOTE DEPOSIT,Deposit,
Medicare,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-24,297731.77,ACH CREDIT,Ach,NORIDIAN JEA      HCCLAIMPMT        EFT9863562*1450173185*000001011~
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-27,16811.12,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002169054
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-27,4279.36,ACH CREDIT,Ach,UHC COMMUNITY PL  HCCLAIMPMT        2021122412000063*1464348775*000004567\
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-28,17327,ACH CREDIT,Ach,36   TREAS 310      MISC PAY        211228            204754166360012
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-28,10419.24,REMOTE DEPOSIT,Deposit,
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-28,8872.65,REMOTE DEPOSIT,Deposit,
Medicare,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-29,20131.57,ACH CREDIT,Ach,NORIDIAN JEA      HCCLAIMPMT        EFT9866151*1450173185*000001011~
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-29,5280,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5716489*1330342719\
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-29,517.46,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5714750*1330342719\
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-29,790,ACH CREDIT,Ach,NDC SWEEP         FAC 1113          211228
Blue_Shield,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-30,6131.88,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112271810013900*1954468482~
Molina,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-30,3199.7,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5719845*1330342719\
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-30,3187.2,ACH CREDIT,Ach,BANKCARD 1299     MTOT DEP          211230            536376020000972
,71006486,2252378,1113,Checking,B-Spring Valley LLC - Operating Account,2021-12-30,27044.3,REMOTE DEPOSIT,Deposit,
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-01,46538.59,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7840452*1450173185*000001911~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-01,664,ACH CREDIT,Ach,NDC SWEEP         FAC 1123          210930
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-01,100000,BOOK TRANSFER CREDIT,,REF 2741320L      FUNDS TRANSFER FRMDEP 2252328       FROM              SR LOAN 2328
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-04,33842.19,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7840771*1450173185*000001911~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-04,3986.22,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        920003214724*1954518790~
Blue_Cross,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-05,7687.71,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3162030694*1202994048\
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-05,338,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7841053*1450173185*000001911~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-05,7818,ACH CREDIT,Ach,NDC SWEEP         FAC 1123          211004
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-05,206.4,REMOTE DEPOSIT,Deposit,
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-06,12722.13,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818336829*1542174068\
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-06,3339,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5600194*1330342719\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-06,12826.63,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002489147*1954518790~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-06,3986.22,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5599180*1330342719\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-07,82066.62,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002750850*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-07,5324.44,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-07,10.62,REMOTE DEPOSIT,Deposit,
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-08,8826.63,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818340953*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-08,6851.82,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940002787305*1954518790~
Blue_Shield,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-08,4555.68,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202110061620004100*1954468482~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-08,2386.64,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940002787306*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-08,3566.22,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,1134.05,BOOK TRANSFER CREDIT,,REF 2841313L      FUNDS TRANSFER FRMDEP 2903075       FROM              FORUMREBATES Q1 2021
MediCal,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,11948.29,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050401992*1680217053~
Blue_Shield,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,4555.68,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202110071040126900*1954468482~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,4555.68,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5607224*1330342719\
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,4555.68,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5605141*1330342719\
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,4555.68,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5606335*1330342719\
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,11201.5,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,10535.01,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,5600,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,3986.22,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-12,1018,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,977.79,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002719924
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,10749.36,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7842249*1450173185*000001911~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,13757.03,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002607449*1954518790~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,9152.89,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818345167*1542174068\
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,7791,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5609830*1330342719\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,1322.19,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818345950*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-13,1070.06,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002607450*1954518790~
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-14,3691.83,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7842472*1450173185*000001911~
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-15,10522.61,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7842770*1450173185*000001911~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-15,8541.9,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818346858*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-15,4555.68,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002624720*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-15,1002.35,BOOK TRANSFER CREDIT,,REF 2881541L      FUNDS TRANSFER FRMDEP 2903075       FROM              FORUMREBATES Q2 2021
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-18,5436.55,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818354251*1542174068\
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-18,17589.62,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5615988*1330342719\
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-18,2810.99,ACH CREDIT,Ach,NDC SWEEP         FAC 1123          211015
Blue_Cross,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,13667.04,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3163108744*1202994048\
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,8979.22,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7843331*1450173185*000001911~
Blue_Shield,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,5.99,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202110151040167000*1954468482~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,4710,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818354958*1542174068\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,1932,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818354449*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,742,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        900002689804*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,9077.5,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,6305.1,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,5383.68,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,2360,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,976,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,742,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-19,185.5,REMOTE DEPOSIT,Deposit,
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-20,9283.89,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7843532*1450173185*000001911~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-20,365,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5620342*1330342719\
Blue_Shield,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-20,284.73,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202110181720022600*1954468482~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-20,302.61,ACH CREDIT,Ach,NDC SWEEP         FAC 1123          211019
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-20,977.79,REMOTE DEPOSIT,Deposit,
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-21,24948.08,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818355728*1542174068\
Blue_Shield,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-21,5081.49,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202110191430032600*1954468482~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-21,807.65,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0815088115*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-21,632.25,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002820935*1954518790~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-22,4555.68,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        900002709360*1954518790~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-22,16188.99,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818359451*1542174068\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-22,4555.68,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0815088155*1542174068\
MediCal,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-25,31624.89,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050421693*1680217053~
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-25,659.83,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7844330*1450173185*000001911~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-25,3701.49,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5625539*1330342719\
Medicare,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,167067.59,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7844743*1450173185*000001911~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,118110.57,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002678754*1954518790~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,9111.36,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818363464*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,1113,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002678755*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,8596.71,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,4885.75,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,4823,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,4640,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,562.52,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-26,223.21,REMOTE DEPOSIT,Deposit,
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-27,12338.12,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002684508*1954518790~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-27,8955.72,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5628141*1330342719\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-27,584.26,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818364175*1542174068\
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-28,3701.49,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5630351*1330342719\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-28,3696.22,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002691307*1954518790~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-28,1423.65,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5631104*1330342719\
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-28,94.68,REMOTE DEPOSIT,Deposit,
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-10-29,2291.2,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818368565*1542174068\
MediCal,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-01,10625.72,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050431731*1680217053~
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-01,3856,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818372263*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-01,1644.33,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002873131*1954518790~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-01,14415,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5633968*1330342719\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-01,3701.49,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002873132*1954518790~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-01,3701.49,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5633018*1330342719\
Blue_Cross,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,11104.47,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3164149531*1202994048\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,5694.6,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818372635*1542174068\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,3701.49,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818372818*1542174068\
Blue_Shield,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,477.7,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202110291810020200*1954468482~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,29193.11,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        960003031900*1954518790~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,1855,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        960003031901*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,6492,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,4025,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-02,1120,REMOTE DEPOSIT,Deposit,
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-03,3701.49,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818373131*1542174068\
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-04,92345.09,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        900002792120*1954518790~
Molina,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-04,4555.68,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5640141*1330342719\
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-04,3064.75,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818373712*1542174068\
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-04,297.97,REMOTE DEPOSIT,Deposit,
Health_Net,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-05,1346.5,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818374113*1542174068\
MediCal,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-08,9553.44,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050441585*1680217053~
LA_Care,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-08,109.74,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980002891304*1954518790~
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-08,12315.5,REMOTE DEPOSIT,Deposit,
,71006486,2252394,1123,Checking,Vernon LLC - Operating Account,2021-11-08,3770,REMOTE DEPOSIT,Deposit,
